scenario_id,timestamp,time_minutes,phase_id,edge_id,demand,capacity,throughput,utilization,in_transit_passengers,data_type,assumption_note
baseline,2026-07-19T12:00:00Z,-180,pre_match,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:45:00Z,-15,ceremony,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:45:00Z,-15,ceremony,meadowlands_to_stadium,216,900,216,0.24,449,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:45:00Z,-15,ceremony,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:50:00Z,-10,ceremony,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:50:00Z,-10,ceremony,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:50:00Z,-10,ceremony,penn_station_to_secaucus,0,450,0,0.0,140,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:50:00Z,-10,ceremony,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:50:00Z,-10,ceremony,secaucus_to_meadowlands,164,300,164,0.5466666666666666,559,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:50:00Z,-10,ceremony,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:50:00Z,-10,ceremony,meadowlands_to_stadium,225,900,225,0.25,441,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:50:00Z,-10,ceremony,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:55:00Z,-5,ceremony,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:55:00Z,-5,ceremony,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:55:00Z,-5,ceremony,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:55:00Z,-5,ceremony,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:55:00Z,-5,ceremony,secaucus_to_meadowlands,140,300,140,0.4666666666666667,480,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:55:00Z,-5,ceremony,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:55:00Z,-5,ceremony,meadowlands_to_stadium,219,900,219,0.24333333333333335,444,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T14:55:00Z,-5,ceremony,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:00:00Z,0,kickoff,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:00:00Z,0,kickoff,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:00:00Z,0,kickoff,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:00:00Z,0,kickoff,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:00:00Z,0,kickoff,secaucus_to_meadowlands,0,300,0,0.0,304,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:00:00Z,0,kickoff,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:00:00Z,0,kickoff,meadowlands_to_stadium,176,900,176,0.19555555555555557,395,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:00:00Z,0,kickoff,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:05:00Z,5,first_half,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:05:00Z,5,first_half,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:05:00Z,5,first_half,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:05:00Z,5,first_half,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:05:00Z,5,first_half,secaucus_to_meadowlands,0,300,0,0.0,140,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:05:00Z,5,first_half,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:05:00Z,5,first_half,meadowlands_to_stadium,164,900,164,0.18222222222222223,340,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:05:00Z,5,first_half,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:10:00Z,10,first_half,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:10:00Z,10,first_half,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:10:00Z,10,first_half,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:10:00Z,10,first_half,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:10:00Z,10,first_half,secaucus_to_meadowlands,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:10:00Z,10,first_half,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:10:00Z,10,first_half,meadowlands_to_stadium,140,900,140,0.15555555555555556,304,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:10:00Z,10,first_half,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:15:00Z,15,first_half,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:15:00Z,15,first_half,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:15:00Z,15,first_half,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:15:00Z,15,first_half,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:15:00Z,15,first_half,secaucus_to_meadowlands,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:15:00Z,15,first_half,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:15:00Z,15,first_half,meadowlands_to_stadium,0,900,0,0.0,140,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:15:00Z,15,first_half,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:20:00Z,20,first_half,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:20:00Z,20,first_half,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:20:00Z,20,first_half,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:20:00Z,20,first_half,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:20:00Z,20,first_half,secaucus_to_meadowlands,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:20:00Z,20,first_half,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:20:00Z,20,first_half,meadowlands_to_stadium,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:20:00Z,20,first_half,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:25:00Z,25,first_half,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:25:00Z,25,first_half,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:25:00Z,25,first_half,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:25:00Z,25,first_half,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:25:00Z,25,first_half,secaucus_to_meadowlands,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:25:00Z,25,first_half,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:25:00Z,25,first_half,meadowlands_to_stadium,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:25:00Z,25,first_half,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:30:00Z,30,first_half,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:30:00Z,30,first_half,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:30:00Z,30,first_half,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:30:00Z,30,first_half,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:30:00Z,30,first_half,secaucus_to_meadowlands,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:30:00Z,30,first_half,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:30:00Z,30,first_half,meadowlands_to_stadium,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:30:00Z,30,first_half,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:35:00Z,35,first_half,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:35:00Z,35,first_half,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:35:00Z,35,first_half,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:35:00Z,35,first_half,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:35:00Z,35,first_half,secaucus_to_meadowlands,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:35:00Z,35,first_half,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:35:00Z,35,first_half,meadowlands_to_stadium,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:35:00Z,35,first_half,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:40:00Z,40,first_half,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:40:00Z,40,first_half,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:40:00Z,40,first_half,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:40:00Z,40,first_half,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:40:00Z,40,first_half,secaucus_to_meadowlands,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:40:00Z,40,first_half,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:40:00Z,40,first_half,meadowlands_to_stadium,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:40:00Z,40,first_half,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:45:00Z,45,first_half_end,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:45:00Z,45,first_half_end,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:45:00Z,45,first_half_end,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:45:00Z,45,first_half_end,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:45:00Z,45,first_half_end,secaucus_to_meadowlands,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:45:00Z,45,first_half_end,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:45:00Z,45,first_half_end,meadowlands_to_stadium,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:45:00Z,45,first_half_end,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:50:00Z,50,halftime,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:50:00Z,50,halftime,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:50:00Z,50,halftime,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:50:00Z,50,halftime,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:50:00Z,50,halftime,secaucus_to_meadowlands,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:50:00Z,50,halftime,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:50:00Z,50,halftime,meadowlands_to_stadium,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:50:00Z,50,halftime,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:55:00Z,55,halftime,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:55:00Z,55,halftime,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:55:00Z,55,halftime,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:55:00Z,55,halftime,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:55:00Z,55,halftime,secaucus_to_meadowlands,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:55:00Z,55,halftime,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:55:00Z,55,halftime,meadowlands_to_stadium,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T15:55:00Z,55,halftime,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:00:00Z,60,second_half,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:00:00Z,60,second_half,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:00:00Z,60,second_half,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:00:00Z,60,second_half,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:00:00Z,60,second_half,secaucus_to_meadowlands,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:00:00Z,60,second_half,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:00:00Z,60,second_half,meadowlands_to_stadium,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:00:00Z,60,second_half,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:05:00Z,65,second_half,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:05:00Z,65,second_half,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:05:00Z,65,second_half,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:05:00Z,65,second_half,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:05:00Z,65,second_half,secaucus_to_meadowlands,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:05:00Z,65,second_half,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:05:00Z,65,second_half,meadowlands_to_stadium,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:05:00Z,65,second_half,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:10:00Z,70,second_half,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:10:00Z,70,second_half,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:10:00Z,70,second_half,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:10:00Z,70,second_half,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:10:00Z,70,second_half,secaucus_to_meadowlands,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:10:00Z,70,second_half,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:10:00Z,70,second_half,meadowlands_to_stadium,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:10:00Z,70,second_half,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:15:00Z,75,second_half,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:15:00Z,75,second_half,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:15:00Z,75,second_half,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:15:00Z,75,second_half,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:15:00Z,75,second_half,secaucus_to_meadowlands,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:15:00Z,75,second_half,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:15:00Z,75,second_half,meadowlands_to_stadium,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:15:00Z,75,second_half,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:20:00Z,80,second_half,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:20:00Z,80,second_half,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:20:00Z,80,second_half,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:20:00Z,80,second_half,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:20:00Z,80,second_half,secaucus_to_meadowlands,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:20:00Z,80,second_half,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:20:00Z,80,second_half,meadowlands_to_stadium,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:20:00Z,80,second_half,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:25:00Z,85,second_half,midtown_to_penn_station,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:25:00Z,85,second_half,penn_station_to_midtown,0,600,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:25:00Z,85,second_half,penn_station_to_secaucus,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:25:00Z,85,second_half,secaucus_to_penn_station,0,450,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:25:00Z,85,second_half,secaucus_to_meadowlands,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:25:00Z,85,second_half,meadowlands_to_secaucus,0,300,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:25:00Z,85,second_half,meadowlands_to_stadium,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_disruption,2026-07-19T16:25:00Z,85,second_half,stadium_to_meadowlands,0,900,0,0.0,0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
