scenario_id,timestamp,time_minutes,phase_id,parking_zone_id,estimated_spaces,occupied_spaces_input,arrival_vehicles,departure_vehicles,average_vehicle_occupancy,data_type,confidence_type,assumption_note
baseline,2026-07-19T12:00:00Z,-180,pre_match,stadium_parking,2000,400,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T15:55:00Z,55,halftime,secaucus_park_ride,1000,324,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T15:55:00Z,55,halftime,midtown_park_ride,800,260,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:00:00Z,60,second_half,stadium_parking,2000,655,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:00:00Z,60,second_half,meadowlands_remote,1200,393,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:00:00Z,60,second_half,secaucus_park_ride,1000,324,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:00:00Z,60,second_half,midtown_park_ride,800,260,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:05:00Z,65,second_half,stadium_parking,2000,655,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:05:00Z,65,second_half,meadowlands_remote,1200,393,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:05:00Z,65,second_half,secaucus_park_ride,1000,324,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:05:00Z,65,second_half,midtown_park_ride,800,260,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:10:00Z,70,second_half,stadium_parking,2000,655,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:10:00Z,70,second_half,meadowlands_remote,1200,393,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:10:00Z,70,second_half,secaucus_park_ride,1000,324,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:10:00Z,70,second_half,midtown_park_ride,800,260,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:15:00Z,75,second_half,stadium_parking,2000,655,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:15:00Z,75,second_half,meadowlands_remote,1200,393,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:15:00Z,75,second_half,secaucus_park_ride,1000,324,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:15:00Z,75,second_half,midtown_park_ride,800,260,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:20:00Z,80,second_half,stadium_parking,2000,655,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:20:00Z,80,second_half,meadowlands_remote,1200,393,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:20:00Z,80,second_half,secaucus_park_ride,1000,324,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:20:00Z,80,second_half,midtown_park_ride,800,260,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:25:00Z,85,second_half,stadium_parking,2000,655,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:25:00Z,85,second_half,meadowlands_remote,1200,393,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:25:00Z,85,second_half,secaucus_park_ride,1000,324,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:25:00Z,85,second_half,midtown_park_ride,800,260,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:30:00Z,90,second_half,stadium_parking,2000,655,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:30:00Z,90,second_half,meadowlands_remote,1200,393,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:30:00Z,90,second_half,secaucus_park_ride,1000,324,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:30:00Z,90,second_half,midtown_park_ride,800,260,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:35:00Z,95,second_half,stadium_parking,2000,655,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:35:00Z,95,second_half,meadowlands_remote,1200,393,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:35:00Z,95,second_half,secaucus_park_ride,1000,324,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:35:00Z,95,second_half,midtown_park_ride,800,260,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:40:00Z,100,second_half,stadium_parking,2000,655,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:40:00Z,100,second_half,meadowlands_remote,1200,393,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:40:00Z,100,second_half,secaucus_park_ride,1000,324,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:40:00Z,100,second_half,midtown_park_ride,800,260,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:45:00Z,105,regulation_end,stadium_parking,2000,655,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:45:00Z,105,regulation_end,meadowlands_remote,1200,393,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:45:00Z,105,regulation_end,secaucus_park_ride,1000,324,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:45:00Z,105,regulation_end,midtown_park_ride,800,260,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:50:00Z,110,extra_time,stadium_parking,2000,655,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:50:00Z,110,extra_time,meadowlands_remote,1200,393,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:50:00Z,110,extra_time,secaucus_park_ride,1000,324,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:50:00Z,110,extra_time,midtown_park_ride,800,260,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:55:00Z,115,extra_time,stadium_parking,2000,655,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:55:00Z,115,extra_time,meadowlands_remote,1200,393,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:55:00Z,115,extra_time,secaucus_park_ride,1000,324,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T16:55:00Z,115,extra_time,midtown_park_ride,800,260,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:00:00Z,120,extra_time,stadium_parking,2000,655,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:00:00Z,120,extra_time,meadowlands_remote,1200,393,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:00:00Z,120,extra_time,secaucus_park_ride,1000,324,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:00:00Z,120,extra_time,midtown_park_ride,800,260,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:05:00Z,125,extra_time,stadium_parking,2000,655,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:05:00Z,125,extra_time,meadowlands_remote,1200,393,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:05:00Z,125,extra_time,secaucus_park_ride,1000,324,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:05:00Z,125,extra_time,midtown_park_ride,800,260,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:10:00Z,130,extra_time,stadium_parking,2000,655,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:10:00Z,130,extra_time,meadowlands_remote,1200,393,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:10:00Z,130,extra_time,secaucus_park_ride,1000,324,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:10:00Z,130,extra_time,midtown_park_ride,800,260,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:15:00Z,135,final_whistle,stadium_parking,2000,648,0,7,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:15:00Z,135,final_whistle,meadowlands_remote,1200,389,0,4,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:15:00Z,135,final_whistle,secaucus_park_ride,1000,320,0,4,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:15:00Z,135,final_whistle,midtown_park_ride,800,257,0,3,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:20:00Z,140,post_match,stadium_parking,2000,641,0,7,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:20:00Z,140,post_match,meadowlands_remote,1200,385,0,4,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:20:00Z,140,post_match,secaucus_park_ride,1000,317,0,3,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:20:00Z,140,post_match,midtown_park_ride,800,254,0,3,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:25:00Z,145,post_match,stadium_parking,2000,614,0,27,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:25:00Z,145,post_match,meadowlands_remote,1200,369,0,16,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:25:00Z,145,post_match,secaucus_park_ride,1000,303,0,14,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:25:00Z,145,post_match,midtown_park_ride,800,243,0,11,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:30:00Z,150,post_match,stadium_parking,2000,588,0,26,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:30:00Z,150,post_match,meadowlands_remote,1200,353,0,16,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:30:00Z,150,post_match,secaucus_park_ride,1000,290,0,13,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:30:00Z,150,post_match,midtown_park_ride,800,232,0,11,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:35:00Z,155,post_match,stadium_parking,2000,564,0,24,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:35:00Z,155,post_match,meadowlands_remote,1200,339,0,14,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:35:00Z,155,post_match,secaucus_park_ride,1000,278,0,12,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:35:00Z,155,post_match,midtown_park_ride,800,222,0,10,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:40:00Z,160,post_match,stadium_parking,2000,542,0,22,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:40:00Z,160,post_match,meadowlands_remote,1200,326,0,13,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:40:00Z,160,post_match,secaucus_park_ride,1000,267,0,11,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:40:00Z,160,post_match,midtown_park_ride,800,213,0,9,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:45:00Z,165,post_match,stadium_parking,2000,521,0,21,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:45:00Z,165,post_match,meadowlands_remote,1200,314,0,12,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:45:00Z,165,post_match,secaucus_park_ride,1000,257,0,10,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:45:00Z,165,post_match,midtown_park_ride,800,205,0,8,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:50:00Z,170,post_match,stadium_parking,2000,503,0,18,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:50:00Z,170,post_match,meadowlands_remote,1200,303,0,11,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:50:00Z,170,post_match,secaucus_park_ride,1000,248,0,9,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:50:00Z,170,post_match,midtown_park_ride,800,198,0,7,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:55:00Z,175,post_match,stadium_parking,2000,487,0,16,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:55:00Z,175,post_match,meadowlands_remote,1200,293,0,10,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:55:00Z,175,post_match,secaucus_park_ride,1000,240,0,8,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T17:55:00Z,175,post_match,midtown_park_ride,800,192,0,6,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:00:00Z,180,post_match,stadium_parking,2000,473,0,14,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:00:00Z,180,post_match,meadowlands_remote,1200,285,0,8,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:00:00Z,180,post_match,secaucus_park_ride,1000,233,0,7,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:00:00Z,180,post_match,midtown_park_ride,800,186,0,6,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:05:00Z,185,post_match,stadium_parking,2000,462,0,11,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:05:00Z,185,post_match,meadowlands_remote,1200,278,0,7,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:05:00Z,185,post_match,secaucus_park_ride,1000,227,0,6,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:05:00Z,185,post_match,midtown_park_ride,800,182,0,4,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:10:00Z,190,post_match,stadium_parking,2000,451,0,11,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:10:00Z,190,post_match,meadowlands_remote,1200,272,0,6,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:10:00Z,190,post_match,secaucus_park_ride,1000,222,0,5,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:10:00Z,190,post_match,midtown_park_ride,800,178,0,4,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:15:00Z,195,post_match,stadium_parking,2000,451,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:15:00Z,195,post_match,meadowlands_remote,1200,272,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:15:00Z,195,post_match,secaucus_park_ride,1000,222,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:15:00Z,195,post_match,midtown_park_ride,800,178,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:20:00Z,200,post_match,stadium_parking,2000,451,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:20:00Z,200,post_match,meadowlands_remote,1200,272,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:20:00Z,200,post_match,secaucus_park_ride,1000,222,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:20:00Z,200,post_match,midtown_park_ride,800,178,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:25:00Z,205,post_match,stadium_parking,2000,451,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:25:00Z,205,post_match,meadowlands_remote,1200,272,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:25:00Z,205,post_match,secaucus_park_ride,1000,222,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:25:00Z,205,post_match,midtown_park_ride,800,178,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:30:00Z,210,post_match,stadium_parking,2000,451,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:30:00Z,210,post_match,meadowlands_remote,1200,272,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:30:00Z,210,post_match,secaucus_park_ride,1000,222,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:30:00Z,210,post_match,midtown_park_ride,800,178,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:35:00Z,215,post_match,stadium_parking,2000,451,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:35:00Z,215,post_match,meadowlands_remote,1200,272,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:35:00Z,215,post_match,secaucus_park_ride,1000,222,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:35:00Z,215,post_match,midtown_park_ride,800,178,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:40:00Z,220,post_match,stadium_parking,2000,451,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:40:00Z,220,post_match,meadowlands_remote,1200,272,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:40:00Z,220,post_match,secaucus_park_ride,1000,222,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:40:00Z,220,post_match,midtown_park_ride,800,178,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:45:00Z,225,post_match,stadium_parking,2000,451,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:45:00Z,225,post_match,meadowlands_remote,1200,272,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:45:00Z,225,post_match,secaucus_park_ride,1000,222,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:45:00Z,225,post_match,midtown_park_ride,800,178,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:50:00Z,230,post_match,stadium_parking,2000,451,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:50:00Z,230,post_match,meadowlands_remote,1200,272,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:50:00Z,230,post_match,secaucus_park_ride,1000,222,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:50:00Z,230,post_match,midtown_park_ride,800,178,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:55:00Z,235,post_match,stadium_parking,2000,451,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:55:00Z,235,post_match,meadowlands_remote,1200,272,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:55:00Z,235,post_match,secaucus_park_ride,1000,222,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T18:55:00Z,235,post_match,midtown_park_ride,800,178,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,stadium_parking,2000,451,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,meadowlands_remote,1200,272,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,secaucus_park_ride,1000,222,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:00:00Z,240,post_match,midtown_park_ride,800,178,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,stadium_parking,2000,451,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,meadowlands_remote,1200,272,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,secaucus_park_ride,1000,222,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_disruption,2026-07-19T19:05:00Z,245,post_match,midtown_park_ride,800,178,0,0,2.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
