scenario_id,timestamp,time_minutes,phase_id,zone_id,vehicle_mode,vehicle_count,average_occupancy,passenger_count,pickup_dropoff_demand,road_capacity_index,data_type,confidence_type,assumption_note
baseline,2026-07-19T12:00:00Z,-180,pre_match,midtown_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:40:00Z,100,second_half,secaucus_transfer,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:40:00Z,100,second_half,meadowlands_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:40:00Z,100,second_half,stadium_egress,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:45:00Z,105,regulation_end,midtown_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:45:00Z,105,regulation_end,penn_station_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:45:00Z,105,regulation_end,secaucus_transfer,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:45:00Z,105,regulation_end,meadowlands_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:45:00Z,105,regulation_end,stadium_egress,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:45:00Z,105,regulation_end,midtown_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:45:00Z,105,regulation_end,penn_station_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:45:00Z,105,regulation_end,secaucus_transfer,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:45:00Z,105,regulation_end,meadowlands_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:45:00Z,105,regulation_end,stadium_egress,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:45:00Z,105,regulation_end,midtown_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:45:00Z,105,regulation_end,penn_station_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:45:00Z,105,regulation_end,secaucus_transfer,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:45:00Z,105,regulation_end,meadowlands_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:45:00Z,105,regulation_end,stadium_egress,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:50:00Z,110,extra_time,midtown_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:50:00Z,110,extra_time,penn_station_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:50:00Z,110,extra_time,secaucus_transfer,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:50:00Z,110,extra_time,meadowlands_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:50:00Z,110,extra_time,stadium_egress,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:50:00Z,110,extra_time,midtown_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:50:00Z,110,extra_time,penn_station_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:50:00Z,110,extra_time,secaucus_transfer,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:50:00Z,110,extra_time,meadowlands_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:50:00Z,110,extra_time,stadium_egress,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:50:00Z,110,extra_time,midtown_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:50:00Z,110,extra_time,penn_station_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:50:00Z,110,extra_time,secaucus_transfer,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:50:00Z,110,extra_time,meadowlands_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:50:00Z,110,extra_time,stadium_egress,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:55:00Z,115,extra_time,midtown_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:55:00Z,115,extra_time,penn_station_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:55:00Z,115,extra_time,secaucus_transfer,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:55:00Z,115,extra_time,meadowlands_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:55:00Z,115,extra_time,stadium_egress,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:55:00Z,115,extra_time,midtown_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:55:00Z,115,extra_time,penn_station_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:55:00Z,115,extra_time,secaucus_transfer,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:55:00Z,115,extra_time,meadowlands_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:55:00Z,115,extra_time,stadium_egress,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:55:00Z,115,extra_time,midtown_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:55:00Z,115,extra_time,penn_station_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:55:00Z,115,extra_time,secaucus_transfer,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:55:00Z,115,extra_time,meadowlands_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T16:55:00Z,115,extra_time,stadium_egress,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:00:00Z,120,extra_time,midtown_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:00:00Z,120,extra_time,penn_station_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:00:00Z,120,extra_time,secaucus_transfer,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:00:00Z,120,extra_time,meadowlands_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:00:00Z,120,extra_time,stadium_egress,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:00:00Z,120,extra_time,midtown_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:00:00Z,120,extra_time,penn_station_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:00:00Z,120,extra_time,secaucus_transfer,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:00:00Z,120,extra_time,meadowlands_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:00:00Z,120,extra_time,stadium_egress,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:00:00Z,120,extra_time,midtown_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:00:00Z,120,extra_time,penn_station_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:00:00Z,120,extra_time,secaucus_transfer,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:00:00Z,120,extra_time,meadowlands_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:00:00Z,120,extra_time,stadium_egress,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:05:00Z,125,extra_time,midtown_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:05:00Z,125,extra_time,penn_station_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:05:00Z,125,extra_time,secaucus_transfer,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:05:00Z,125,extra_time,meadowlands_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:05:00Z,125,extra_time,stadium_egress,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:05:00Z,125,extra_time,midtown_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:05:00Z,125,extra_time,penn_station_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:05:00Z,125,extra_time,secaucus_transfer,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:05:00Z,125,extra_time,meadowlands_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:05:00Z,125,extra_time,stadium_egress,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:05:00Z,125,extra_time,midtown_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:05:00Z,125,extra_time,penn_station_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:05:00Z,125,extra_time,secaucus_transfer,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:05:00Z,125,extra_time,meadowlands_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:05:00Z,125,extra_time,stadium_egress,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:10:00Z,130,extra_time,midtown_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:10:00Z,130,extra_time,penn_station_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:10:00Z,130,extra_time,secaucus_transfer,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:10:00Z,130,extra_time,meadowlands_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:10:00Z,130,extra_time,stadium_egress,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:10:00Z,130,extra_time,midtown_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:10:00Z,130,extra_time,penn_station_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:10:00Z,130,extra_time,secaucus_transfer,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:10:00Z,130,extra_time,meadowlands_access,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:10:00Z,130,extra_time,stadium_egress,rideshare,0,1.5,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:10:00Z,130,extra_time,midtown_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:10:00Z,130,extra_time,penn_station_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:10:00Z,130,extra_time,secaucus_transfer,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:10:00Z,130,extra_time,meadowlands_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:10:00Z,130,extra_time,stadium_egress,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:15:00Z,135,final_whistle,midtown_access,private_vehicle,6,2.0,12,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:15:00Z,135,final_whistle,penn_station_access,private_vehicle,4,2.0,8,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:15:00Z,135,final_whistle,secaucus_transfer,private_vehicle,3,2.0,6,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:15:00Z,135,final_whistle,meadowlands_access,private_vehicle,3,2.0,6,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:15:00Z,135,final_whistle,stadium_egress,private_vehicle,2,2.0,4,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:15:00Z,135,final_whistle,midtown_access,rideshare,4,1.5,6,4,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:15:00Z,135,final_whistle,penn_station_access,rideshare,2,1.5,3,2,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:15:00Z,135,final_whistle,secaucus_transfer,rideshare,1,1.5,2,1,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:15:00Z,135,final_whistle,meadowlands_access,rideshare,2,1.5,3,2,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:15:00Z,135,final_whistle,stadium_egress,rideshare,1,1.5,2,1,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:15:00Z,135,final_whistle,midtown_access,shuttle,1,20.0,20,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:15:00Z,135,final_whistle,penn_station_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:15:00Z,135,final_whistle,secaucus_transfer,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:15:00Z,135,final_whistle,meadowlands_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:15:00Z,135,final_whistle,stadium_egress,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:20:00Z,140,post_match,midtown_access,private_vehicle,6,2.0,12,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:20:00Z,140,post_match,penn_station_access,private_vehicle,4,2.0,8,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:20:00Z,140,post_match,secaucus_transfer,private_vehicle,2,2.0,4,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:20:00Z,140,post_match,meadowlands_access,private_vehicle,3,2.0,6,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:20:00Z,140,post_match,stadium_egress,private_vehicle,2,2.0,4,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:20:00Z,140,post_match,midtown_access,rideshare,3,1.5,4,3,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:20:00Z,140,post_match,penn_station_access,rideshare,2,1.5,3,2,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:20:00Z,140,post_match,secaucus_transfer,rideshare,1,1.5,2,1,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:20:00Z,140,post_match,meadowlands_access,rideshare,2,1.5,3,2,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:20:00Z,140,post_match,stadium_egress,rideshare,1,1.5,2,1,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:20:00Z,140,post_match,midtown_access,shuttle,1,20.0,20,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:20:00Z,140,post_match,penn_station_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:20:00Z,140,post_match,secaucus_transfer,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:20:00Z,140,post_match,meadowlands_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:20:00Z,140,post_match,stadium_egress,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:25:00Z,145,post_match,midtown_access,private_vehicle,24,2.0,48,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:25:00Z,145,post_match,penn_station_access,private_vehicle,14,2.0,28,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:25:00Z,145,post_match,secaucus_transfer,private_vehicle,10,2.0,20,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:25:00Z,145,post_match,meadowlands_access,private_vehicle,10,2.0,20,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:25:00Z,145,post_match,stadium_egress,private_vehicle,10,2.0,20,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:25:00Z,145,post_match,midtown_access,rideshare,14,1.5,21,14,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:25:00Z,145,post_match,penn_station_access,rideshare,8,1.5,12,8,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:25:00Z,145,post_match,secaucus_transfer,rideshare,6,1.5,9,6,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:25:00Z,145,post_match,meadowlands_access,rideshare,6,1.5,9,6,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:25:00Z,145,post_match,stadium_egress,rideshare,6,1.5,9,6,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:25:00Z,145,post_match,midtown_access,shuttle,1,20.0,20,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:25:00Z,145,post_match,penn_station_access,shuttle,1,20.0,20,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:25:00Z,145,post_match,secaucus_transfer,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:25:00Z,145,post_match,meadowlands_access,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:25:00Z,145,post_match,stadium_egress,shuttle,0,20.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:30:00Z,150,post_match,midtown_access,private_vehicle,23,2.0,46,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:30:00Z,150,post_match,penn_station_access,private_vehicle,13,2.0,26,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:30:00Z,150,post_match,secaucus_transfer,private_vehicle,10,2.0,20,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:30:00Z,150,post_match,meadowlands_access,private_vehicle,10,2.0,20,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:30:00Z,150,post_match,stadium_egress,private_vehicle,10,2.0,20,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:30:00Z,150,post_match,midtown_access,rideshare,13,1.5,20,13,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:30:00Z,150,post_match,penn_station_access,rideshare,7,1.5,10,7,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:30:00Z,150,post_match,secaucus_transfer,rideshare,5,1.5,8,5,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:30:00Z,150,post_match,meadowlands_access,rideshare,6,1.5,9,6,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
baseline,2026-07-19T17:30:00Z,150,post_match,stadium_egress,rideshare,5,1.5,8,5,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
